순번,생산라인코드,생산일자,작업장코드,충전실온도,실링온도,쿠킹온도,쿠킹스팀압력,실링압력,생산시간,오류발생작업장명,Error_Message,발생시간,종료시간,오류조치시간_보정,비가동코드,오류발생여부,Error_label,Error_name,Error_class,name,year
19,D088,2018-09-05,W005,71.09495648,99.49495648,135.1798565,23.79,209.472,77.18,,,,,,,0,110,정상,0,0:정상,2018
1,D088,2018-09-06,W005,72.74346774,117.2434677,153.2039677,23.974,209.778,75.64,,,,,,,0,110,정상,0,0:정상,2018
2,D088,2018-09-06,W005,71.09384683,117.2938468,152.4198968,23.417,204.778,77.45,,,,,,,0,110,정상,0,0:정상,2018
3,D087,2018-09-06,W005,70.16865148,88.06865148,124.0984515,24.02,212.628,78.49,,,,,,,0,110,정상,0,0:정상,2018
4,D003,2018-09-06,W005,69.68263021,114.2826302,150.0175802,23.823,205.846,78.69,,,,,,,0,110,정상,0,0:정상,2018
5,D087,2018-09-06,W005,69.85806523,85.25806523,120.8309152,23.715,205.224,74.48,,,,,,,0,110,정상,0,0:정상,2018
6,C010,2018-09-06,W003,71.90749097,121.407491,157.790291,24.255,208.043,80.3,,,,,,,0,110,정상,0,0:정상,2018
7,D088,2018-09-06,W005,70.61406561,103.1140656,138.0759156,23.308,209.816,78.79,,,,,,,0,110,정상,0,0:정상,2018
8,C088,2018-09-06,W003,71.12478664,122.5247866,158.0346366,23.673,208.242,71.17,,,,,,,0,110,정상,0,0:정상,2018
9,D088,2018-09-06,W005,72.03730479,112.1373048,147.3833048,23.497,208.265,77.49,,,,,,,0,110,정상,0,0:정상,2018
13,C088,2018-09-06,W003,71.22372958,130.1237296,165.0264296,23.268,201.758,77.45,,,,,,,0,110,정상,0,0:정상,2018
14,D088,2018-09-06,W005,71.22150344,99.22150344,134.2122534,23.327,206.78,71.09,,,,,,,0,110,정상,0,0:정상,2018
15,D088,2018-09-06,W005,70.95427106,89.05427106,124.6746711,23.747,209.328,78.67,,,,,,,0,110,정상,0,0:정상,2018
16,C088,2018-09-06,W003,72.9683252,109.2683252,144.7730752,23.67,206.816,72.07,,,,,,,0,110,정상,0,0:정상,2018
17,C088,2018-09-06,W003,70.04943068,101.5494307,136.7823807,23.489,205.624,72.22,,,,,,,0,110,정상,0,0:정상,2018
1,D088,2018-09-07,W005,70.69915979,128.4991598,163.8285098,23.553,204.3,77.0,,,,,,,0,110,정상,0,0:정상,2018
2,D087,2018-09-07,W005,72.17643266,122.2764327,157.9974827,23.814,214.457,74.54,,,,,,,0,110,정상,0,0:정상,2018
3,D088,2018-09-07,W005,72.28651323,139.2865132,174.8931132,23.738,207.027,79.1,,,,,,,0,110,정상,0,0:정상,2018
4,D006,2018-09-07,W005,71.11776502,113.617765,148.688965,23.381,201.02,77.7,,,,,,,0,110,정상,0,0:정상,2018
5,D087,2018-09-07,W005,72.22323912,107.1232391,142.5559891,23.622,208.647,76.36,,,,,,,0,110,정상,0,0:정상,2018
6,D088,2018-09-07,W005,73.40638057,107.4063806,142.6705806,23.509,209.205,72.27,,,,,,,0,110,정상,0,0:정상,2018
7,C010,2018-09-07,W003,71.22960722,101.2296072,136.7819072,23.702,205.843,77.32,,,,,,,0,110,정상,0,0:정상,2018
8,D088,2018-09-07,W005,70.46458117,96.96458117,131.5045812,23.027,206.205,,충전실,품목 교체,19:56,20:23,27.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생,2018
9,D088,2018-09-07,W005,71.61324484,112.7132448,147.8452948,23.421,208.229,70.31,,,,,,,0,110,정상,0,0:정상,2018
10,C088,2018-09-07,W003,71.25033128,91.05033128,126.8679813,23.878,207.486,72.14,,,,,,,0,110,정상,0,0:정상,2018
10,C088,2018-09-07,W003,71.14174123,120.9417412,156.4412912,23.666,209.14,79.16,,,,,,,0,110,정상,0,0:정상,2018
11,D088,2018-09-07,W005,71.41105801,95.91105801,131.230058,23.546,202.421,73.28,,,,,,,0,110,정상,0,0:정상,2018
1,D088,2018-09-08,W005,71.95163602,112.351636,146.726486,22.917,200.839,,충전실,공정,0:18,1:32,74.0,W005722,1,12,공정,2,2:공정 중 발생,2018
2,D088,2018-09-08,W005,70.64983723,111.4498372,147.5783372,24.086,213.612,75.62,,,,,,,0,110,정상,0,0:정상,2018
3,D087,2018-09-08,W005,71.10064673,98.30064673,133.9115467,23.741,207.598,76.78,,,,,,,0,110,정상,0,0:정상,2018
4,D088,2018-09-08,W005,73.02107729,109.2210773,145.3008273,24.053,209.752,77.53,,,,,,,0,110,정상,0,0:정상,2018
5,C095,2018-09-08,W003,72.23456069,105.0345607,140.2407607,23.471,206.426,76.07,,,,,,,0,110,정상,0,0:정상,2018
6,D087,2018-09-08,W005,71.47036726,114.3703673,150.0983673,23.819,206.337,75.45,,,,,,,0,110,정상,0,0:정상,2018
7,D088,2018-09-08,W005,71.24637004,102.04637,137.48597,23.626,212.067,75.18,,,,,,,0,110,정상,0,0:정상,2018
8,C095,2018-09-08,W003,73.76911413,95.66911413,131.0646641,23.597,206.833,75.87,,,,,,,0,110,정상,0,0:정상,2018
9,D087,2018-09-08,W005,70.51815277,126.6181528,161.6552028,23.358,202.368,70.35,,,,,,,0,110,정상,0,0:정상,2018
10,D087,2018-09-08,W005,70.12499733,65.62499733,101.3949473,23.847,211.279,79.49,,,,,,,0,110,정상,0,0:정상,2018
11,D088,2018-09-08,W005,71.02425645,131.4242565,166.5521065,23.419,209.914,70.82,,,,,,,0,110,정상,0,0:정상,2018
12,D088,2018-09-08,W005,71.80759076,99.80759076,134.9205408,23.409,206.11,78.71,,,,,,,0,110,정상,0,0:정상,2018
1,L001,2018-09-10,W002,72.22847039,76.32847039,111.6882704,23.573,206.654,77.8,,,,,,,0,110,정상,0,0:정상,2018
2,P007,2018-09-10,W007,73.28855193,103.6885519,138.8881519,23.466,208.154,71.32,,,,,,,0,110,정상,0,0:정상,2018
3,C001,2018-09-10,W003,72.65354067,100.8535407,136.6220907,23.846,209.576,77.41,,,,,,,0,110,정상,0,0:정상,2018
4,P002,2018-09-10,W007,72.19241726,78.69241726,114.4880673,23.864,213.483,78.67,,,,,,,0,110,정상,0,0:정상,2018
5,D045,2018-09-10,W005,71.95429343,109.7542934,144.8780434,23.416,204.832,71.86,,,,,,,0,110,정상,0,0:정상,2018
6,D006,2018-09-10,W005,71.55470363,99.35470363,134.6534036,23.532,211.965,78.96,,,,,,,0,110,정상,0,0:정상,2018
7,P002,2018-09-10,W007,71.91340554,88.51340554,124.0098555,23.664,206.549,73.52,,,,,,,0,110,정상,0,0:정상,2018
8,D088,2018-09-10,W005,70.19328587,120.0932859,154.9416859,23.232,204.523,74.12,,,,,,,0,110,정상,0,0:정상,2018
9,C096,2018-09-10,W003,70.3140247,105.6140247,141.1865747,23.715,210.692,79.51,,,,,,,0,110,정상,0,0:정상,2018
10,P006,2018-09-10,W007,71.91710654,106.0171065,141.2309565,23.476,204.256,75.56,,,,,,,0,110,정상,0,0:정상,2018
11,C088,2018-09-10,W003,72.79738801,107.797388,143.829338,24.021,214.848,76.91,,,,,,,0,110,정상,0,0:정상,2018
12,C010,2018-09-10,W003,72.890153,120.590153,156.007453,23.612,203.218,78.13,,,,,,,0,110,정상,0,0:정상,2018
13,P003,2018-09-10,W007,71.10681342,106.6068134,142.1808134,23.716,208.779,71.47,,,,,,,0,110,정상,0,0:정상,2018
14,D087,2018-09-10,W005,71.54692977,103.2469298,138.3359298,23.393,210.779,77.16,,,,,,,0,110,정상,0,0:정상,2018
1,P0F0,2018-09-11,W007,72.52790963,119.2279096,155.2569096,24.019,210.48,75.96,,,,,,,0,110,정상,0,0:정상,2018
2,D088,2018-09-11,W005,71.04797763,91.34797763,126.2200276,23.248,203.057,74.42,,,,,,,0,110,정상,0,0:정상,2018
3,D088,2018-09-11,W005,70.05468082,114.6546808,150.1300308,23.65,210.749,79.89,,,,,,,0,110,정상,0,0:정상,2018
4,D087,2018-09-11,W005,71.29685915,111.7968592,146.7850592,23.325,203.832,70.92,,,,,,,0,110,정상,0,0:정상,2018
5,D045,2018-09-11,W005,68.91358624,117.8135862,153.0075362,23.463,205.717,72.49,,,,,,,0,110,정상,0,0:정상,2018
6,D045,2018-09-11,W005,71.56063123,113.3606312,148.7986312,23.625,204.77,77.96,,,,,,,0,110,정상,0,0:정상,2018
7,C010,2018-09-11,W003,71.93399187,116.2339919,152.3488419,24.077,208.141,75.12,,,,,,,0,110,정상,0,0:정상,2018
8,D088,2018-09-11,W005,69.93010177,82.43010177,117.9105518,23.654,212.638,79.57,,,,,,,0,110,정상,0,0:정상,2018
9,C088,2018-09-11,W003,71.53112305,139.5311231,174.8799731,23.566,207.519,78.25,,,,,,,0,110,정상,0,0:정상,2018
10,D088,2018-09-11,W005,71.17592537,115.4759254,151.1787254,23.802,211.519,78.75,,,,,,,0,110,정상,0,0:정상,2018
11,D088,2018-09-11,W005,70.63465021,117.9346502,154.0179502,24.056,208.35,78.63,,,,,,,0,110,정상,0,0:정상,2018
12,C088,2018-09-11,W003,71.43828877,119.9382888,154.3305888,22.928,201.522,,쿠킹실,품목 교체,19:50,20:50,60.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생,2018
15,D088,2018-09-11,W005,72.15296734,94.35296734,129.6553673,23.535,206.459,78.21,,,,,,,0,110,정상,0,0:정상,2018
16,D087,2018-09-11,W005,71.09109336,118.3910934,153.9870934,23.731,207.563,76.22,,,,,,,0,110,정상,0,0:정상,2018
1,D088,2018-09-12,W005,71.40693088,118.4069309,154.1640309,23.838,213.881,77.31,,,,,,,0,110,정상,0,0:정상,2018
2,D088,2018-09-12,W005,72.87435341,103.8743534,140.2049534,24.22,212.016,73.47,,,,,,,0,110,정상,0,0:정상,2018
3,P005,2018-09-12,W007,69.63676118,98.13676118,133.3914612,23.503,207.795,71.72,,,,,,,0,110,정상,0,0:정상,2018
4,C095,2018-09-12,W003,69.58655742,127.7865574,162.7627574,23.317,201.516,76.89,,,,,,,0,110,정상,0,0:정상,2018
5,P005,2018-09-12,W007,70.69464405,101.2946441,136.6427941,23.565,207.523,73.05,,,,,,,0,110,정상,0,0:정상,2018
6,C010,2018-09-12,W003,71.92301787,102.9230179,138.4291679,23.671,204.492,77.97,,,,,,,0,110,정상,0,0:정상,2018
7,P005,2018-09-12,W007,71.48818663,116.2881866,152.6079866,24.213,215.048,74.11,,,,,,,0,110,정상,0,0:정상,2018
8,P004,2018-09-12,W007,72.11914103,103.019141,137.792041,23.182,206.546,,포장실,기타,13:53,14:07,14.0,W0079AA,1,23,기타,3,3:기타,2018
9,P005,2018-09-12,W007,71.15136702,117.451367,153.059867,23.739,207.516,79.34,,,,,,,0,110,정상,0,0:정상,2018
10,D087,2018-09-12,W005,71.59695609,114.2969561,148.7811561,22.989,205.127,,충전실,설비,14:21,15:10,49.0,W005422,1,50,설비,2,2:공정 중 발생,2018
11,P005,2018-09-12,W007,69.74061844,94.74061844,130.5132684,23.848,209.341,75.1,,,,,,,0,110,정상,0,0:정상,2018
12,P005,2018-09-12,W007,71.72070788,107.9207079,143.4470079,23.684,215.521,77.83,,,,,,,0,110,정상,0,0:정상,2018
13,D088,2018-09-12,W005,70.53958091,100.3395809,135.4087309,23.379,204.409,76.52,,,,,,,0,110,정상,0,0:정상,2018
13,D088,2018-09-12,W005,71.08144929,69.28144929,104.8257493,23.696,207.211,78.22,,,,,,,0,110,정상,0,0:정상,2018
14,D087,2018-09-12,W005,71.01108064,109.1110806,144.2652806,23.436,206.661,78.66,,,,,,,0,110,정상,0,0:정상,2018
14,C010,2018-09-12,W003,72.06828608,99.36828608,134.7353861,23.578,202.284,76.38,,,,,,,0,110,정상,0,0:정상,2018
15,D087,2018-09-12,W005,69.86495377,116.7649538,151.7467538,23.321,208.526,73.71,,,,,,,0,110,정상,0,0:정상,2018
16,D088,2018-09-12,W005,72.51964593,99.21964593,134.9432959,23.816,205.155,77.16,,,,,,,0,110,정상,0,0:정상,2018
17,D088,2018-09-12,W005,72.41696202,108.716962,143.096062,22.919,198.938,,충전실,품목 교체,21:42,23:27,105.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생,2018
1,D087,2018-09-13,W005,72.19072645,98.49072645,134.0462764,23.704,210.081,79.49,,,,,,,0,110,정상,0,0:정상,2018
2,D088,2018-09-13,W005,71.67539113,99.37539113,135.2055411,23.887,206.978,72.17,,,,,,,0,110,정상,0,0:정상,2018
3,P004,2018-09-13,W007,70.70483263,102.2048326,137.6248826,23.613,208.854,75.63,,,,,,,0,110,정상,0,0:정상,2018
4,D088,2018-09-13,W005,71.79352917,107.6935292,142.8820292,23.459,209.332,74.49,,,,,,,0,110,정상,0,0:정상,2018
5,D087,2018-09-13,W005,70.34806191,120.1480619,155.5338119,23.591,205.025,76.53,,,,,,,0,110,정상,0,0:정상,2018
6,C006,2018-09-13,W003,71.59193004,106.39193,141.55858,23.444,209.175,71.01,,,,,,,0,110,정상,0,0:정상,2018
7,P006,2018-09-13,W007,70.89688897,88.09688897,123.473789,23.585,205.715,73.76,,,,,,,0,110,정상,0,0:정상,2018
8,D088,2018-09-13,W005,71.0705861,105.3705861,141.2334361,23.909,208.789,72.06,,,,,,,0,110,정상,0,0:정상,2018
9,C088,2018-09-13,W003,69.04762477,115.0476248,150.2769248,23.486,204.695,72.99,,,,,,,0,110,정상,0,0:정상,2018
10,D088,2018-09-13,W005,70.83062033,96.93062033,132.8934703,23.975,209.344,78.47,,,,,,,0,110,정상,0,0:정상,2018
11,P004,2018-09-13,W007,69.52966377,111.2296638,146.9813138,23.834,209.467,71.53,,,,,,,0,110,정상,0,0:정상,2018
12,D087,2018-09-13,W005,70.84818862,90.04818862,125.9424386,23.93,211.239,76.51,,,,,,,0,110,정상,0,0:정상,2018
18,D088,2018-09-13,W005,71.01073934,113.5107393,149.2624393,23.834,214.422,76.76,,,,,,,0,110,정상,0,0:정상,2018
1,C006,2018-09-14,W003,72.93882855,95.93882855,130.9023286,23.309,201.806,70.17,,,,,,,0,110,정상,0,0:정상,2018
2,C001,2018-09-14,W003,72.19064067,100.6906407,135.7265907,23.357,202.524,71.3,,,,,,,0,110,정상,0,0:정상,2018
3,P0F0,2018-09-14,W007,72.05924853,93.45924853,128.3970985,23.292,206.496,72.46,,,,,,,0,110,정상,0,0:정상,2018
4,D087,2018-09-14,W005,72.64861573,115.8486157,151.2952657,23.631,203.785,70.98,,,,,,,0,110,정상,0,0:정상,2018
5,P0F0,2018-09-14,W007,71.28245369,103.1824537,137.6604537,22.985,198.616,,포장실,기타,10:45,11:50,65.0,W0079AA,1,23,기타,3,3:기타,2018
6,D088,2018-09-14,W005,70.81886314,119.7188631,155.2802131,23.708,209.997,74.69,,,,,,,0,110,정상,0,0:정상,2018
7,D088,2018-09-14,W005,71.1126999,107.4126999,142.4587999,23.364,203.324,75.82,,,,,,,0,110,정상,0,0:정상,2018
8,P0F0,2018-09-14,W007,71.50466667,96.80466667,131.2595667,22.97,203.583,,포장실,설비,14:00,15:55,115.0,W007911,1,50,설비,2,2:공정 중 발생,2018
9,P0F0,2018-09-14,W007,71.63693896,110.136939,145.573689,23.625,202.564,74.2,,,,,,,0,110,정상,0,0:정상,2018
10,D087,2018-09-14,W005,71.25207483,102.8520748,139.2427248,24.26,211.326,76.76,,,,,,,0,110,정상,0,0:정상,2018
11,P0F0,2018-09-14,W007,71.6892328,99.2892328,134.5090828,23.48,205.548,71.64,,,,,,,0,110,정상,0,0:정상,2018
12,D088,2018-09-14,W005,71.00760205,98.60760205,133.8197521,23.475,206.733,77.31,,,,,,,0,110,정상,0,0:정상,2018
13,D088,2018-09-14,W005,71.63696926,93.43696926,128.9184193,23.654,202.205,72.71,,,,,,,0,110,정상,0,0:정상,2018
14,D087,2018-09-14,W005,72.19033194,110.8903319,146.8480819,23.972,207.385,73.93,,,,,,,0,110,정상,0,0:정상,2018
15,D087,2018-09-14,W005,70.89142861,115.8914286,151.3331786,23.628,206.272,74.87,,,,,,,0,110,정상,0,0:정상,2018
16,D088,2018-09-14,W005,69.9891875,94.3891875,128.8378375,22.966,192.667,,충전실,품목 교체,7:22,9:01,99.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생,2018
17,D087,2018-09-14,W005,71.05848366,108.1584837,143.2689837,23.407,201.781,74.61,,,,,,,0,110,정상,0,0:정상,2018
1,C005,2018-09-15,W003,70.22070209,99.42070209,134.8820021,23.641,205.041,71.63,,,,,,,0,110,정상,0,0:정상,2018
2,D045,2018-09-15,W005,71.96311296,101.763113,137.532313,23.846,206.038,73.09,,,,,,,0,110,정상,0,0:정상,2018
3,D088,2018-09-15,W005,70.53407474,99.13407474,134.6422247,23.672,211.817,76.7,,,,,,,0,110,정상,0,0:정상,2018
4,P003,2018-09-15,W007,71.83773065,102.8377307,138.0523807,23.476,211.89,77.1,,,,,,,0,110,정상,0,0:정상,2018
5,D087,2018-09-15,W005,73.01219955,115.9121996,151.5750996,23.775,206.331,72.94,,,,,,,0,110,정상,0,0:정상,2018
6,C088,2018-09-15,W003,71.89259733,126.2925973,161.5493473,23.505,203.409,71.6,,,,,,,0,110,정상,0,0:정상,2018
7,D088,2018-09-15,W005,72.28609247,104.3860925,139.7073425,23.548,202.087,79.46,,,,,,,0,110,정상,0,0:정상,2018
8,P006,2018-09-15,W007,71.2612051,89.8612051,125.0599051,23.466,204.039,70.6,,,,,,,0,110,정상,0,0:정상,2018
9,D088,2018-09-15,W005,71.43431873,138.3343187,173.9603687,23.751,205.766,73.71,,,,,,,0,110,정상,0,0:정상,2018
10,D087,2018-09-15,W005,71.76310958,134.2631096,169.4684096,23.47,209.714,76.49,,,,,,,0,110,정상,0,0:정상,2018
11,P007,2018-09-15,W007,71.26536205,93.66536205,129.5348121,23.913,214.486,74.95,,,,,,,0,110,정상,0,0:정상,2018
13,D087,2018-09-15,W005,71.3568091,108.2568091,144.0353591,23.852,209.381,80.1,,,,,,,0,110,정상,0,0:정상,2018
14,C088,2018-09-15,W003,72.87609519,121.2760952,157.0692952,23.862,207.454,75.8,,,,,,,0,110,정상,0,0:정상,2018
15,C088,2018-09-15,W003,73.59373976,105.1937398,141.7864898,24.395,215.252,81.95,,,,,,,0,110,정상,0,0:정상,2018
12,D088,2018-09-16,W005,71.18829863,93.08829863,128.3364986,23.499,203.807,72.46,,,,,,,0,110,정상,0,0:정상,2018
1,C002,2018-09-17,W003,71.84629768,118.2462977,152.9588477,23.142,194.204,,쿠킹실,전처리,8:25,8:49,24.0,W003312,1,86,전처리,1,1:공정 전 발생,2018
2,C096,2018-09-17,W003,72.08107358,110.3810736,145.2094736,23.219,204.671,70.01,,,,,,,0,110,정상,0,0:정상,2018
3,P002,2018-09-17,W007,72.01171763,119.1117176,154.6234176,23.674,210.999,74.08,,,,,,,0,110,정상,0,0:정상,2018
4,C096,2018-09-17,W003,72.25724176,90.25724176,125.9056418,23.766,206.251,77.66,,,,,,,0,110,정상,0,0:정상,2018
5,D088,2018-09-17,W005,72.16865236,99.16865236,135.2096524,24.027,209.487,73.93,,,,,,,0,110,정상,0,0:정상,2018
6,P002,2018-09-17,W007,71.97262439,107.3726244,142.4966244,23.416,203.394,78.0,,,,,,,0,110,정상,0,0:정상,2018
7,D088,2018-09-17,W005,72.51677562,92.21677562,127.3274256,23.407,205.365,76.76,,,,,,,0,110,정상,0,0:정상,2018
8,D088,2018-09-17,W005,70.43281679,109.6328168,145.9577168,24.217,213.964,73.65,,,,,,,0,110,정상,0,0:정상,2018
9,D087,2018-09-17,W005,73.90067216,107.4006722,142.6835222,23.522,205.9,78.23,,,,,,,0,110,정상,0,0:정상,2018
10,D088,2018-09-17,W005,72.63467275,128.3346728,163.2827228,23.299,206.469,72.36,,,,,,,0,110,정상,0,0:정상,2018
1,D087,2018-09-18,W005,72.4014362,106.1014362,141.2546862,23.436,206.449,75.61,,,,,,,0,110,정상,0,0:정상,2018
2,L001,2018-09-18,W002,71.69500454,105.3950045,140.5903045,23.464,209.961,73.69,,,,,,,0,110,정상,0,0:정상,2018
3,C006,2018-09-18,W003,71.81314563,114.2131456,149.1852956,23.315,208.136,71.66,,,,,,,0,110,정상,0,0:정상,2018
4,L001,2018-09-18,W002,70.77114216,91.47114216,126.4448422,23.316,209.279,70.63,,,,,,,0,110,정상,0,0:정상,2018
5,D088,2018-09-18,W005,72.0125844,105.7125844,141.5133344,23.867,209.658,74.84,,,,,,,0,110,정상,0,0:정상,2018
6,D007,2018-09-18,W005,72.62767677,108.6276768,143.5480768,23.28,205.156,78.72,,,,,,,0,110,정상,0,0:정상,2018
7,P0F0,2018-09-18,W007,71.52194865,101.3219487,136.2905987,23.312,203.236,74.24,,,,,,,0,110,정상,0,0:정상,2018
8,P0F0,2018-09-18,W007,72.80998317,123.9099832,158.4567332,23.031,197.129,,포장실,기타,17:40,18:00,20.0,W0079AA,1,23,기타,3,3:기타,2018
9,D088,2018-09-18,W005,71.55626435,98.35626435,134.1800644,23.883,210.396,79.21,,,,,,,0,110,정상,0,0:정상,2018
10,C010,2018-09-18,W003,71.05660581,102.9566058,139.6033058,24.431,216.054,73.33,,,,,,,0,110,정상,0,0:정상,2018
11,D088,2018-09-18,W005,69.56968506,96.16968506,131.8109351,23.761,207.404,72.49,,,,,,,0,110,정상,0,0:정상,2018
11,D087,2018-09-18,W005,73.05748027,123.6574803,158.9060303,23.499,208.413,70.66,,,,,,,0,110,정상,0,0:정상,2018
1,C007,2018-09-19,W003,72.44336756,101.5433676,137.3486176,23.87,211.488,79.87,,,,,,,0,110,정상,0,0:정상,2018
2,D088,2018-09-19,W005,69.85381543,88.15381543,122.7022654,23.032,204.913,,충전실,품목 교체,10:20,11:20,60.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생,2018
3,P006,2018-09-19,W007,71.45444165,95.55444165,131.1765417,23.748,209.921,76.48,,,,,,,0,110,정상,0,0:정상,2018
4,D088,2018-09-19,W005,70.8891145,90.3891145,125.6315645,23.495,204.751,70.49,,,,,,,0,110,정상,0,0:정상,2018
5,D008,2018-09-19,W005,70.84223341,133.8422334,168.8610834,23.346,209.972,76.11,,,,,,,0,110,정상,0,0:정상,2018
6,D088,2018-09-19,W005,70.91816268,89.21816268,124.6208627,23.602,200.993,77.88,,,,,,,0,110,정상,0,0:정상,2018
7,D087,2018-09-19,W005,68.87724149,78.67724149,113.1001415,22.949,199.274,,충전실,품목 교체,17:04,19:41,157.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생,2018
8,P005,2018-09-19,W007,72.17206849,86.47206849,122.1608685,23.793,200.682,74.05,,,,,,,0,110,정상,0,0:정상,2018
9,D088,2018-09-19,W005,71.44632308,86.64632308,122.2754731,23.753,210.593,76.32,,,,,,,0,110,정상,0,0:정상,2018
10,P005,2018-09-19,W007,72.25045197,83.55045197,119.230452,23.787,206.083,76.08,,,,,,,0,110,정상,0,0:정상,2018
11,P005,2018-09-19,W007,71.55820092,89.35820092,124.9707009,23.742,207.665,80.13,,,,,,,0,110,정상,0,0:정상,2018
12,D088,2018-09-19,W005,73.54491435,117.0449144,152.8995644,23.903,209.787,72.29,,,,,,,0,110,정상,0,0:정상,2018
12,D045,2018-09-19,W005,72.18214399,106.482144,141.865794,23.589,201.563,79.29,,,,,,,0,110,정상,0,0:정상,2018
13,D088,2018-09-19,W005,68.85486922,108.6548692,144.3553692,23.8,209.712,72.93,,,,,,,0,110,정상,0,0:정상,2018
13,P0F0,2018-09-19,W007,71.57287774,88.07287774,123.6835277,23.74,207.286,74.3,,,,,,,0,110,정상,0,0:정상,2018
14,D087,2018-09-19,W005,71.35299728,114.8529973,150.8875973,24.023,210.488,78.29,,,,,,,0,110,정상,0,0:정상,2018
14,P0F0,2018-09-19,W007,72.31948226,85.91948226,121.6051323,23.79,213.855,75.98,,,,,,,0,110,정상,0,0:정상,2018
15,D088,2018-09-19,W005,71.8883094,86.8883094,122.5121594,23.749,201.292,73.99,,,,,,,0,110,정상,0,0:정상,2018
1,D087,2018-09-20,W005,72.40188254,86.60188254,122.3366825,23.823,208.391,72.9,,,,,,,0,110,정상,0,0:정상,2018
2,D088,2018-09-20,W005,71.95130071,77.25130071,112.9240007,23.782,210.298,72.06,,,,,,,0,110,정상,0,0:정상,2018
3,P002,2018-09-20,W007,71.95651835,86.45651835,122.1044184,23.765,209.725,76.35,,,,,,,0,110,정상,0,0:정상,2018
4,D087,2018-09-20,W005,72.36430228,92.36430228,128.0375523,23.782,213.133,76.76,,,,,,,0,110,정상,0,0:정상,2018
5,D088,2018-09-20,W005,72.06407977,94.86407977,130.5252798,23.774,212.185,78.47,,,,,,,0,110,정상,0,0:정상,2018
6,C087,2018-09-20,W003,72.0436597,91.2436597,126.9041597,23.774,213.969,76.26,,,,,,,0,110,정상,0,0:정상,2018
7,C087,2018-09-20,W003,71.89146575,88.59146575,124.2792158,23.792,203.022,78.9,,,,,,,0,110,정상,0,0:정상,2018
8,P005,2018-09-20,W007,72.29087984,83.69087984,119.3909298,23.8,208.391,79.2,,,,,,,0,110,정상,0,0:정상,2018
9,D088,2018-09-20,W005,72.02030618,90.22030618,125.9258062,23.804,209.048,77.15,,,,,,,0,110,정상,0,0:정상,2018
10,D088,2018-09-20,W005,71.86347809,85.46347809,121.1547281,23.794,205.388,74.35,,,,,,,0,110,정상,0,0:정상,2018
11,D087,2018-09-20,W005,71.56971108,82.26971108,117.9118611,23.761,211.161,79.79,,,,,,,0,110,정상,0,0:정상,2018
12,D088,2018-09-20,W005,72.20381546,88.20381546,123.9624155,23.839,211.849,73.86,,,,,,,0,110,정상,0,0:정상,2018
